shape,n_points,eig_index,eigenvalue,uncanon_score,is_uncanonicalizable,spectral_gap
symmetria/airplane/inst06_noise0.050,1023,5,0.34465634,0.841579,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,6,0.40079865,0.227330,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,7,0.40392397,0.149260,True,0.05240251
symmetria/airplane/inst06_noise0.050,1023,8,0.51697710,0.186185,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,9,0.66783857,0.207836,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,10,0.72411977,0.259936,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,11,0.87810612,0.249410,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,12,0.95636533,0.313219,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,13,1.09574939,0.284519,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,14,1.10032017,0.091062,True,0.05240251
symmetria/airplane/inst06_noise0.050,1023,15,1.15072428,0.179726,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,16,1.30047886,0.271102,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,17,1.42681198,0.198863,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,18,1.53147799,0.175707,False,0.05240251
symmetria/airplane/inst06_noise0.050,1023,19,1.73913588,0.115086,True,0.05240251
symmetria/airplane/inst07_noise0.000,1023,0,-0.00000000,2.000000,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,1,0.05157221,0.558245,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,2,0.06384422,0.319369,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,3,0.09248420,0.316554,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,4,0.18919091,0.277513,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,5,0.39499065,0.326083,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,6,0.40019894,0.181613,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,7,0.45751691,0.581856,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,8,0.52651265,0.188599,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,9,0.68728754,0.316108,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,10,0.77146550,0.359809,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,11,0.81631474,0.151173,True,0.05157221
symmetria/airplane/inst07_noise0.000,1023,12,0.92202186,0.106116,True,0.05157221
symmetria/airplane/inst07_noise0.000,1023,13,0.99841741,0.141872,True,0.05157221
symmetria/airplane/inst07_noise0.000,1023,14,1.05219191,0.263461,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,15,1.09400380,0.234868,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,16,1.16176949,0.095479,True,0.05157221
symmetria/airplane/inst07_noise0.000,1023,17,1.46627722,0.204664,False,0.05157221
symmetria/airplane/inst07_noise0.000,1023,18,1.60888535,0.108397,True,0.05157221
symmetria/airplane/inst07_noise0.000,1023,19,1.67898231,0.058517,True,0.05157221
symmetria/airplane/inst07_noise0.010,1023,0,-0.00000000,2.000000,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,1,0.05011860,0.500720,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,2,0.06389578,0.271217,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,3,0.09165941,0.301824,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,4,0.18518533,0.282012,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,5,0.38741567,0.236537,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,6,0.39318085,0.359548,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,7,0.44833106,0.538772,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,8,0.51817515,0.180480,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,9,0.67313632,0.316789,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,10,0.77172581,0.326344,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,11,0.81975037,0.138393,True,0.05011860
symmetria/airplane/inst07_noise0.010,1023,12,0.91502300,0.172630,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,13,0.99087126,0.082261,True,0.05011860
symmetria/airplane/inst07_noise0.010,1023,14,1.03922231,0.295795,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,15,1.11084727,0.183901,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,16,1.17601994,0.103237,True,0.05011860
symmetria/airplane/inst07_noise0.010,1023,17,1.44976278,0.198468,False,0.05011860
symmetria/airplane/inst07_noise0.010,1023,18,1.62614482,0.071352,True,0.05011860
symmetria/airplane/inst07_noise0.010,1023,19,1.65357574,0.068620,True,0.05011860
symmetria/airplane/inst07_noise0.050,1023,0,0.00000000,2.000000,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,1,0.05979693,0.486399,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,2,0.07067796,0.306670,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,3,0.11167748,0.260822,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,4,0.19566732,0.350934,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,5,0.37991971,0.185592,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,6,0.42093396,0.149075,True,0.05979693
symmetria/airplane/inst07_noise0.050,1023,7,0.51789541,0.820239,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,8,0.54985243,0.323162,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,9,0.71669594,0.174136,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,10,0.77758522,0.121018,True,0.05979693
symmetria/airplane/inst07_noise0.050,1023,11,0.83308327,0.248181,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,12,0.97332004,0.165683,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,13,1.02852960,0.256667,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,14,1.11025355,0.112745,True,0.05979693
symmetria/airplane/inst07_noise0.050,1023,15,1.19754074,0.269455,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,16,1.25593218,0.120531,True,0.05979693
symmetria/airplane/inst07_noise0.050,1023,17,1.40853575,0.453858,False,0.05979693
symmetria/airplane/inst07_noise0.050,1023,18,1.64023482,0.060540,True,0.05979693
symmetria/airplane/inst07_noise0.050,1023,19,1.70449030,0.186343,False,0.05979693
symmetria/airplane/inst08_noise0.000,1023,0,-0.00000000,2.000000,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,1,0.04741050,0.176775,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,2,0.06322838,0.232553,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,3,0.08841326,0.379522,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,4,0.16717644,0.251462,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,5,0.35711170,0.241146,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,6,0.38872049,0.184642,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,7,0.42908555,0.790916,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,8,0.54724580,0.246059,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,9,0.59660183,0.268693,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,10,0.76962006,0.313208,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,11,0.82988296,0.111190,True,0.04741050
symmetria/airplane/inst08_noise0.000,1023,12,0.92113613,0.118034,True,0.04741050
symmetria/airplane/inst08_noise0.000,1023,13,1.03429436,0.115626,True,0.04741050
symmetria/airplane/inst08_noise0.000,1023,14,1.11392216,0.093288,True,0.04741050
symmetria/airplane/inst08_noise0.000,1023,15,1.18064935,0.264877,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,16,1.25197550,0.175132,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,17,1.43393529,0.174445,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,18,1.51646598,0.395496,False,0.04741050
symmetria/airplane/inst08_noise0.000,1023,19,1.65795392,0.181467,False,0.04741050
symmetria/airplane/inst08_noise0.010,1023,0,-0.00000000,2.000000,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,1,0.04666465,0.151375,True,0.04666465
symmetria/airplane/inst08_noise0.010,1023,2,0.06325918,0.214487,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,3,0.08477383,0.428462,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,4,0.16585814,0.290503,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,5,0.33912223,0.341636,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,6,0.38195851,0.204815,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,7,0.45983146,0.874274,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,8,0.53780922,0.294874,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,9,0.59918536,0.213271,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,10,0.77412304,0.296117,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,11,0.83637589,0.126348,True,0.04666465
symmetria/airplane/inst08_noise0.010,1023,12,0.94389981,0.161263,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,13,1.04139979,0.149426,True,0.04666465
symmetria/airplane/inst08_noise0.010,1023,14,1.11265466,0.182130,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,15,1.18717377,0.263931,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,16,1.24323405,0.226929,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,17,1.46798106,0.121142,True,0.04666465
symmetria/airplane/inst08_noise0.010,1023,18,1.52872521,0.321355,False,0.04666465
symmetria/airplane/inst08_noise0.010,1023,19,1.70060972,0.148688,True,0.04666465
symmetria/airplane/inst08_noise0.050,1023,0,-0.00000000,2.000000,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,1,0.05448319,0.353014,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,2,0.06390339,0.288526,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,3,0.09038650,0.373642,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,4,0.17943556,0.312425,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,5,0.40021868,0.309405,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,6,0.43753228,0.259836,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,7,0.57306252,0.733434,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,8,0.60413639,0.265423,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,9,0.68800378,0.158168,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,10,0.86727077,0.201992,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,11,0.95707347,0.182647,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,12,1.01498643,0.124201,True,0.05448319
symmetria/airplane/inst08_noise0.050,1023,13,1.09328674,0.336309,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,14,1.19457727,0.112942,True,0.05448319
symmetria/airplane/inst08_noise0.050,1023,15,1.23406642,0.186581,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,16,1.32371401,0.225298,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,17,1.52713021,0.189782,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,18,1.74618600,0.342872,False,0.05448319
symmetria/airplane/inst08_noise0.050,1023,19,1.84063749,0.210307,False,0.05448319
symmetria/airplane/inst09_noise0.000,1023,0,-0.00000000,2.000000,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,1,0.05480566,0.265069,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,2,0.05895954,0.204122,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,3,0.07692279,0.290140,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,4,0.16740693,0.213120,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,5,0.32649971,0.292929,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,6,0.33893211,0.728145,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,7,0.43297470,0.205430,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,8,0.44133196,0.251083,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,9,0.70727379,0.256680,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,10,0.75328599,0.255744,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,11,0.78315480,0.125087,True,0.05480566
symmetria/airplane/inst09_noise0.000,1023,12,0.84914132,0.161303,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,13,0.90942391,0.123723,True,0.05480566
symmetria/airplane/inst09_noise0.000,1023,14,1.00084737,0.183231,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,15,1.07613499,0.102097,True,0.05480566
symmetria/airplane/inst09_noise0.000,1023,16,1.12626664,0.132070,True,0.05480566
symmetria/airplane/inst09_noise0.000,1023,17,1.33306951,0.231115,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,18,1.53914287,0.233209,False,0.05480566
symmetria/airplane/inst09_noise0.000,1023,19,1.61196656,0.201746,False,0.05480566
symmetria/airplane/inst09_noise0.010,1023,0,0.00000000,2.000000,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,1,0.05277752,0.267674,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,2,0.05950773,0.194755,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,3,0.07449110,0.407391,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,4,0.16703661,0.236950,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,5,0.32330790,0.259048,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,6,0.33971164,0.659027,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,7,0.43000514,0.168623,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,8,0.44056923,0.435478,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,9,0.68901459,0.254443,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,10,0.76571810,0.192709,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,11,0.79230213,0.247973,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,12,0.83441236,0.231504,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,13,0.95093895,0.155025,True,0.05277752
symmetria/airplane/inst09_noise0.010,1023,14,0.99758685,0.189790,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,15,1.06000559,0.085517,True,0.05277752
symmetria/airplane/inst09_noise0.010,1023,16,1.09618514,0.132133,True,0.05277752
symmetria/airplane/inst09_noise0.010,1023,17,1.40906805,0.197575,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,18,1.49972875,0.224280,False,0.05277752
symmetria/airplane/inst09_noise0.010,1023,19,1.65600462,0.192741,False,0.05277752
symmetria/airplane/inst09_noise0.050,1023,0,0.00000000,2.000000,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,1,0.04966794,0.570449,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,2,0.06363054,0.147419,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,3,0.09734398,0.397950,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,4,0.19075463,0.336217,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,5,0.36709601,0.178235,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,6,0.40313134,0.817804,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,7,0.47813378,0.126439,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,8,0.51601256,0.385806,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,9,0.82319889,0.100120,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,10,0.84230115,0.141992,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,11,0.86490121,0.091832,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,12,0.93549993,0.163836,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,13,1.03713838,0.127343,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,14,1.06301580,0.117574,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,15,1.09487815,0.092477,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,16,1.28897674,0.090121,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,17,1.54093708,0.075107,True,0.04966794
symmetria/airplane/inst09_noise0.050,1023,18,1.72681127,0.471727,False,0.04966794
symmetria/airplane/inst09_noise0.050,1023,19,1.79241829,0.239670,False,0.04966794
symmetria/chair/inst00_noise0.000,868,0,-0.00000000,2.000000,False,0.04654304
symmetria/chair/inst00_noise0.000,868,1,0.04654304,0.347154,False,0.04654304
symmetria/chair/inst00_noise0.000,868,2,0.04961720,0.817490,False,0.04654304
symmetria/chair/inst00_noise0.000,868,3,0.10324994,0.692311,False,0.04654304
symmetria/chair/inst00_noise0.000,868,4,0.13750607,0.639210,False,0.04654304
symmetria/chair/inst00_noise0.000,868,5,0.23662358,0.104553,True,0.04654304
symmetria/chair/inst00_noise0.000,868,6,0.36700320,0.106829,True,0.04654304
symmetria/chair/inst00_noise0.000,868,7,0.39623729,0.132325,True,0.04654304
symmetria/chair/inst00_noise0.000,868,8,0.44884158,0.241816,False,0.04654304
symmetria/chair/inst00_noise0.000,868,9,0.61565261,0.209149,False,0.04654304
symmetria/chair/inst00_noise0.000,868,10,0.71053145,0.202591,False,0.04654304
symmetria/chair/inst00_noise0.000,868,11,0.77306167,0.266224,False,0.04654304
symmetria/chair/inst00_noise0.000,868,12,1.00676351,0.061725,True,0.04654304
symmetria/chair/inst00_noise0.000,868,13,1.06726736,0.238525,False,0.04654304
symmetria/chair/inst00_noise0.000,868,14,1.17456495,0.199831,False,0.04654304
symmetria/chair/inst00_noise0.000,868,15,1.28571160,0.231925,False,0.04654304
symmetria/chair/inst00_noise0.000,868,16,1.32973619,0.126512,True,0.04654304
symmetria/chair/inst00_noise0.000,868,17,1.40802998,0.110349,True,0.04654304
symmetria/chair/inst00_noise0.000,868,18,1.50488299,0.106700,True,0.04654304
symmetria/chair/inst00_noise0.000,868,19,1.54692260,0.131010,True,0.04654304
symmetria/chair/inst00_noise0.010,868,0,-0.00000000,2.000000,False,0.04714781
symmetria/chair/inst00_noise0.010,868,1,0.04714781,0.424849,False,0.04714781
symmetria/chair/inst00_noise0.010,868,2,0.05053388,0.833638,False,0.04714781
symmetria/chair/inst00_noise0.010,868,3,0.11076363,0.673830,False,0.04714781
symmetria/chair/inst00_noise0.010,868,4,0.13587534,0.615440,False,0.04714781
symmetria/chair/inst00_noise0.010,868,5,0.23155443,0.089880,True,0.04714781
symmetria/chair/inst00_noise0.010,868,6,0.35821068,0.116526,True,0.04714781
symmetria/chair/inst00_noise0.010,868,7,0.39051947,0.143723,True,0.04714781
symmetria/chair/inst00_noise0.010,868,8,0.43976479,0.206367,False,0.04714781
symmetria/chair/inst00_noise0.010,868,9,0.60592175,0.229985,False,0.04714781
